cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-10 00:22:52,True,False,moving,375.926769731489,596.6257119609438,378.824,589.412,2.8972302685110094,-7.213711960943783,5.0,1229,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0001_20260610_002247_953_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0001_20260610_002247_953_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0001_20260610_002247_953_action_20_color_region_mask.png
2,2026-06-10 00:22:57,True,False,moving,376.4561957379637,601.6629834254144,378.824,589.412,2.3678042620363158,-12.250983425414347,5.0,1267,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0002_20260610_002253_053_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0002_20260610_002253_053_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0002_20260610_002253_053_action_20_color_region_mask.png
3,2026-06-10 00:23:03,True,False,moving,377.0661478599222,604.6101167315176,378.824,589.412,1.75785214007783,-15.19811673151753,5.0,1285,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0003_20260610_002258_155_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0003_20260610_002258_155_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0003_20260610_002258_155_action_20_color_region_mask.png
4,2026-06-10 00:23:08,True,False,moving,376.86206896551727,608.1496865203761,378.824,589.412,1.9619310344827454,-18.737686520376087,5.0,1276,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0004_20260610_002303_252_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0004_20260610_002303_252_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0004_20260610_002303_252_action_20_color_region_mask.png
5,2026-06-10 00:23:13,True,False,moving,376.47847278635254,611.6588139723801,378.824,589.412,2.345527213647472,-22.246813972380096,5.0,1231,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0005_20260610_002308_352_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0005_20260610_002308_352_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0005_20260610_002308_352_action_20_color_region_mask.png
6,2026-06-10 00:23:18,True,False,moving,376.13001605136435,614.7182985553773,378.824,589.412,2.693983948635662,-25.306298555377225,5.0,1246,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0006_20260610_002313_456_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0006_20260610_002313_456_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0006_20260610_002313_456_action_20_color_region_mask.png
7,2026-06-10 00:23:23,True,False,moving,375.88651315789474,618.1817434210526,378.824,589.412,2.9374868421052724,-28.769743421052567,5.0,1216,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0007_20260610_002318_604_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0007_20260610_002318_604_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0007_20260610_002318_604_action_20_color_region_mask.png
8,2026-06-10 00:23:28,True,False,moving,376.44195046439626,620.921826625387,378.824,589.412,2.3820495356037554,-31.50982662538695,5.0,1292,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0008_20260610_002323_702_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0008_20260610_002323_702_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0008_20260610_002323_702_action_20_color_region_mask.png
9,2026-06-10 00:23:33,True,False,moving,375.5174880763116,624.0715421303656,378.824,589.412,3.30651192368839,-34.659542130365594,5.0,1258,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0009_20260610_002328_888_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0009_20260610_002328_888_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0009_20260610_002328_888_action_20_color_region_mask.png
10,2026-06-10 00:23:39,True,False,moving,374.98053527980534,627.7323600973236,378.824,589.412,3.8434647201946746,-38.3203600973236,5.0,1233,,,20,上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260610_001756_464\overlays\step9_cycle_0010_20260610_002334_083_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_001756_464\frames\step9_cycle_0010_20260610_002334_083_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_001756_464\masks\step9_cycle_0010_20260610_002334_083_action_20_color_region_mask.png
