measure_index,19
timestamp,20260806_214839
num_points,1024

point_index,value
0,1109.0
1,1104.0
2,1099.0
3,1098.0
4,1106.0
5,1104.0
6,1101.0
7,1095.0
8,1100.0
9,1090.0
10,1113.0
11,1106.0
12,1108.0
13,1111.0
14,1112.0
15,1098.0
16,1123.0
17,1115.0
18,1110.0
19,1102.0
20,1103.0
21,1100.0
22,1112.0
23,1107.0
24,1107.0
25,1125.0
26,1108.0
27,1110.0
28,1151.0
29,1110.0
30,1117.0
31,1120.0
32,1127.0
33,1096.0
34,1112.0
35,1107.0
36,1104.0
37,1111.0
38,1107.0
39,1103.0
40,1109.0
41,1103.0
42,1110.0
43,1097.0
44,1098.0
45,1103.0
46,1098.0
47,1109.0
48,1111.0
49,1099.0
50,1110.0
51,1121.0
52,1121.0
53,1113.0
54,1099.0
55,1101.0
56,1104.0
57,1113.0
58,1097.0
59,1110.0
60,1104.0
61,1116.0
62,1110.0
63,1101.0
64,1133.0
65,1136.0
66,1102.0
67,1108.0
68,1095.0
69,1121.0
70,1102.0
71,1108.0
72,1112.0
73,1116.0
74,1108.0
75,1120.0
76,1110.0
77,1106.0
78,1105.0
79,1105.0
80,1104.0
81,1114.0
82,1105.0
83,1106.0
84,1106.0
85,1111.0
86,1114.0
87,1117.0
88,1104.0
89,1109.0
90,1097.0
91,1125.0
92,1113.0
93,1102.0
94,1115.0
95,1116.0
96,1120.0
97,1109.0
98,1104.0
99,1106.0
100,1124.0
101,1111.0
102,1090.0
103,1093.0
104,1103.0
105,1108.0
106,1102.0
107,1109.0
108,1099.0
109,1104.0
110,1116.0
111,1107.0
112,1102.0
113,1120.0
114,1118.0
115,1107.0
116,1099.0
117,1112.0
118,1116.0
119,1106.0
120,1108.0
121,1113.0
122,1112.0
123,1105.0
124,1104.0
125,1122.0
126,1108.0
127,1112.0
128,1117.0
129,1123.0
130,1118.0
131,1111.0
132,1109.0
133,1112.0
134,1114.0
135,1112.0
136,1107.0
137,1117.0
138,1128.0
139,1125.0
140,1110.0
141,1116.0
142,1100.0
143,1102.0
144,1131.0
145,1104.0
146,1109.0
147,1106.0
148,1126.0
149,1107.0
150,1108.0
151,1107.0
152,1106.0
153,1114.0
154,1106.0
155,1111.0
156,1123.0
157,1113.0
158,1103.0
159,1117.0
160,1125.0
161,1114.0
162,1111.0
163,1121.0
164,1114.0
