measure_index,5
timestamp,20260807_153920
num_points,1024

point_index,value
0,1113.0
1,1101.0
2,1118.0
3,1109.0
4,1108.0
5,1112.0
6,1089.0
7,1108.0
8,1122.0
9,1106.0
10,1109.0
11,1114.0
12,1116.0
13,1107.0
14,1104.0
15,1094.0
16,1114.0
17,1106.0
18,1109.0
19,1119.0
20,1101.0
21,1117.0
22,1104.0
23,1117.0
24,1108.0
25,1134.0
26,1109.0
27,1110.0
28,1160.0
29,1119.0
30,1110.0
31,1130.0
32,1123.0
33,1090.0
34,1104.0
35,1105.0
36,1103.0
37,1114.0
38,1134.0
39,1109.0
40,1115.0
41,1106.0
42,1105.0
43,1107.0
44,1118.0
45,1112.0
46,1108.0
47,1103.0
48,1104.0
49,1099.0
50,1108.0
51,1141.0
52,1112.0
53,1117.0
54,1113.0
55,1098.0
56,1098.0
57,1129.0
58,1106.0
59,1122.0
60,1108.0
61,1119.0
62,1112.0
63,1112.0
64,1128.0
65,1130.0
66,1116.0
67,1111.0
68,1107.0
69,1124.0
70,1117.0
71,1121.0
72,1114.0
73,1123.0
74,1119.0
75,1111.0
76,1101.0
77,1097.0
78,1118.0
79,1121.0
80,1107.0
81,1104.0
82,1108.0
83,1111.0
84,1113.0
85,1112.0
86,1113.0
87,1103.0
88,1106.0
89,1110.0
90,1119.0
91,1112.0
92,1108.0
93,1108.0
94,1113.0
95,1120.0
96,1112.0
97,1108.0
98,1113.0
99,1101.0
100,1111.0
101,1112.0
102,1104.0
103,1108.0
104,1104.0
105,1100.0
106,1102.0
107,1121.0
108,1107.0
109,1111.0
110,1125.0
111,1092.0
112,1108.0
113,1106.0
114,1117.0
115,1114.0
116,1122.0
117,1117.0
118,1112.0
119,1121.0
120,1109.0
121,1115.0
122,1116.0
123,1119.0
124,1105.0
125,1106.0
126,1111.0
127,1102.0
128,1106.0
129,1120.0
130,1121.0
131,1117.0
132,1131.0
133,1101.0
134,1121.0
135,1106.0
136,1103.0
137,1106.0
138,1134.0
139,1120.0
140,1107.0
141,1108.0
142,1110.0
143,1121.0
144,1122.0
145,1110.0
146,1112.0
147,1126.0
148,1124.0
149,1109.0
150,1104.0
151,1107.0
152,1111.0
153,1105.0
154,1104.0
155,1119.0
156,1115.0
157,1106.0
158,1117.0
159,1130.0
160,1104.0
161,1108.0
162,1112.0
163,1106.0
164,1115.0
165,1108.0
166,1107.0
167,1113.0
168,1117.0
169,1109.0
170,1107.0
171,1113.0
172,1117.0
173,1131.0
174,1115.0
175,1115.0
176,1113.0
177,1102.0
178,1114.0
179,1116.0
180,1115.0
181,1114.0
182,1106.0
183,1113.0
184,1136.0
185,1117.0
186,1104.0
187,1109.0
188,1122.0
189,1126.0
190,1132.0
191,1119.0
192,1132.0
193,1120.0
194,1108.0
195,1134.0
196,1122.0
197,1120.0
198,1126.0
199,1145.0
200,1111.0
201,1108.0
202,1117.0
203,1122.0
204,1121.0
205,1118.0
206,1108.0
207,1111.0
208,1127.0
209,1125.0
210,1106.0
211,1123.0
212,1121.0
213,1137.0
214,1113.0
215,1116.0
216,1116.0
217,1130.0
218,1106.0
219,1117.0
220,1122.0
221,1116.0
222,1127.0
223,1116.0
224,1118.0
225,1113.0
226,1124.0
227,1119.0
228,1105.0
229,1126.0
230,1126.0
231,1129.0
232,1107.0
233,1117.0
234,1124.0
235,1108.0
236,1122.0
237,1129.0
238,1142.0
239,1121.0
240,1114.0
241,1132.0
242,1118.0
243,1125.0
244,1126.0
245,1113.0
246,1110.0
247,1118.0
248,1122.0
249,1141.0
250,1122.0
251,1128.0
252,1123.0
253,1110.0
254,1140.0
255,1109.0
256,1135.0
257,1115.0
258,1110.0
259,1123.0
260,1121.0
261,1137.0
262,1114.0
263,1130.0
264,1125.0
265,1122.0
266,1127.0
267,1119.0
268,1130.0
269,1129.0
270,1123.0
271,1108.0
272,1127.0
273,1148.0
274,1124.0
275,1128.0
276,1110.0
277,1105.0
278,1115.0
279,1134.0
280,1117.0
281,1117.0
282,1120.0
