measure_index,0
timestamp,20260729_201655
num_points,1024

point_index,value
0,1090.0
1,1093.0
2,1094.0
3,1099.0
4,1090.0
5,1098.0
6,1081.0
7,1087.0
8,1098.0
9,1102.0
10,1092.0
11,1101.0
12,1089.0
13,1107.0
14,1087.0
15,1092.0
16,1101.0
17,1097.0
18,1099.0
19,1092.0
20,1111.0
21,1102.0
22,1099.0
23,1092.0
24,1102.0
25,1113.0
26,1091.0
27,1110.0
28,1143.0
29,1109.0
30,1097.0
31,1098.0
32,1121.0
33,1104.0
34,1081.0
35,1100.0
36,1096.0
37,1092.0
38,1111.0
39,1104.0
40,1085.0
41,1097.0
42,1099.0
43,1104.0
44,1088.0
45,1094.0
46,1091.0
47,1088.0
48,1095.0
49,1085.0
50,1102.0
51,1110.0
52,1106.0
53,1116.0
54,1097.0
55,1090.0
56,1083.0
57,1092.0
58,1097.0
59,1099.0
60,1097.0
61,1106.0
62,1114.0
63,1098.0
64,1109.0
65,1110.0
66,1104.0
67,1099.0
68,1093.0
69,1103.0
70,1094.0
71,1094.0
72,1096.0
73,1100.0
74,1099.0
75,1099.0
76,1091.0
77,1100.0
78,1095.0
79,1088.0
80,1107.0
81,1091.0
82,1097.0
83,1096.0
84,1090.0
85,1091.0
86,1111.0
87,1097.0
88,1099.0
89,1102.0
90,1093.0
91,1100.0
92,1100.0
93,1095.0
94,1109.0
95,1102.0
96,1103.0
97,1097.0
98,1094.0
99,1114.0
100,1086.0
101,1095.0
102,1100.0
103,1089.0
104,1091.0
105,1098.0
106,1099.0
107,1100.0
108,1093.0
109,1093.0
110,1104.0
111,1102.0
112,1088.0
113,1102.0
114,1100.0
115,1087.0
116,1112.0
117,1102.0
118,1082.0
119,1103.0
120,1101.0
121,1083.0
122,1086.0
123,1089.0
124,1107.0
125,1105.0
126,1092.0
127,1093.0
128,1099.0
129,1099.0
130,1102.0
131,1096.0
132,1085.0
133,1094.0
134,1094.0
135,1093.0
136,1093.0
137,1087.0
138,1107.0
139,1110.0
