cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-08 15:42:12,True,False,moving,561.4137931034483,396.37931034482756,591.765,404.706,30.35120689655173,8.326689655172459,1.0,29,9354,7540,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0001_20260608_154212_175_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0001_20260608_154212_175_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0001_20260608_154212_175_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0001_20260608_154212_175_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0001_20260608_154212_175_action_-2_overlap_mask.png
2,2026-06-08 15:42:12,True,False,moving,547.7241379310345,396.13793103448273,591.765,404.706,44.04086206896545,8.568068965517284,1.0,29,9402,7460,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0002_20260608_154212_596_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0002_20260608_154212_596_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0002_20260608_154212_596_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0002_20260608_154212_596_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0002_20260608_154212_596_action_-2_overlap_mask.png
3,2026-06-08 15:42:13,True,False,moving,541.4375,390.0,591.765,404.706,50.327499999999986,14.706000000000017,1.0,16,9351,7467,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0003_20260608_154213_033_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0003_20260608_154213_033_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0003_20260608_154213_033_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0003_20260608_154213_033_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0003_20260608_154213_033_action_-2_overlap_mask.png
4,2026-06-08 15:42:13,True,False,moving,546.0,394.8095238095238,591.765,404.706,45.764999999999986,9.896476190476221,1.0,21,9371,7503,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0004_20260608_154213_442_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0004_20260608_154213_442_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0004_20260608_154213_442_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0004_20260608_154213_442_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0004_20260608_154213_442_action_-2_overlap_mask.png
5,2026-06-08 15:42:14,True,False,moving,547.6,394.56,591.765,404.706,44.164999999999964,10.146000000000015,1.0,25,9355,7454,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0005_20260608_154213_843_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0005_20260608_154213_843_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0005_20260608_154213_843_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0005_20260608_154213_843_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0005_20260608_154213_843_action_-2_overlap_mask.png
6,2026-06-08 15:42:14,True,False,moving,547.6,395.16,591.765,404.706,44.164999999999964,9.545999999999992,1.0,25,9326,7521,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0006_20260608_154214_245_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0006_20260608_154214_245_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0006_20260608_154214_245_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0006_20260608_154214_245_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0006_20260608_154214_245_action_-2_overlap_mask.png
7,2026-06-08 15:42:14,True,False,moving,551.6551724137931,398.6896551724138,591.765,404.706,40.10982758620685,6.016344827586238,1.0,29,9285,7511,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0007_20260608_154214_689_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0007_20260608_154214_689_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0007_20260608_154214_689_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0007_20260608_154214_689_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0007_20260608_154214_689_action_-2_overlap_mask.png
8,2026-06-08 15:42:15,True,False,moving,558.2727272727273,398.72727272727275,591.765,404.706,33.492272727272734,5.978727272727269,1.0,22,9325,7461,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0008_20260608_154215_140_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0008_20260608_154215_140_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0008_20260608_154215_140_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0008_20260608_154215_140_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0008_20260608_154215_140_action_-2_overlap_mask.png
9,2026-06-08 15:42:15,True,False,moving,550.5454545454545,395.59090909090907,591.765,404.706,41.21954545454548,9.115090909090952,1.0,22,9163,7450,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0009_20260608_154215_589_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0009_20260608_154215_589_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0009_20260608_154215_589_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0009_20260608_154215_589_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0009_20260608_154215_589_action_-2_overlap_mask.png
10,2026-06-08 15:42:16,True,False,moving,545.7692307692307,389.38461538461536,591.765,404.706,45.99576923076927,15.321384615384659,1.0,13,9176,7487,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154101_482\overlays\step9_cycle_0010_20260608_154216_039_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\frames\step9_cycle_0010_20260608_154216_039_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0010_20260608_154216_039_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0010_20260608_154216_039_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154101_482\masks\step9_cycle_0010_20260608_154216_039_action_-2_overlap_mask.png
