x,y,lorentz_fit_y,residual
498.215,1104,,
498.25,1104.5,,
498.285,1104,,
498.32,1102,,
498.355,1102,,
498.39,1102,,
498.425,1098,,
498.46,1102,,
498.495,1102,,
498.53,1104,,
498.565,1104,,
498.6,1110,,
498.635,1104,,
498.67,1104,,
498.705,1104,,
498.74,1107,,
498.775,1104,,
498.81,1104,,
498.845,1107,,
498.88,1107,,
498.915,1104,,
498.95,1104,,
498.985,1107,,
499.02,1107,,
499.055,1104,,
499.09,1107,,
499.125,1110,,
499.16,1110,,
499.195,1108,,
499.23,1108,,
499.265,1108,,
499.3,1106,,
499.335,1106,,
499.37,1108,,
499.405,1108,,
499.44,1103,,
499.475,1103,,
499.51,1101,,
499.545,1101,,
499.58,1101,,
499.615,1101,,
499.65,1099,,
499.685,1099,,
499.72,1101,,
499.755,1101,,
499.79,1099,,
499.825,1102,,
499.86,1099,,
499.894,1099,,
499.929,1110,,
499.964,1110,,
499.999,1110,,
500.034,1110,,
500.069,1103,,
500.104,1101,,
500.139,1101,,
500.174,1101,,
500.209,1101,,
500.244,1107,,
500.279,1109,,
500.314,1114,,
500.349,1114,,
500.384,1108,,
500.419,1108,,
500.454,1108,,
500.489,1104,,
500.524,1104,,
500.559,1104,,
500.594,1104,,
500.629,1108,,
500.664,1108,,
500.699,1104,,
500.734,1108,,
500.768,1108,,
500.803,1105,,
500.838,1105,,
500.873,1108,,
500.908,1108,,
500.943,1108,,
500.978,1108,,
501.013,1108,,
501.048,1108,,
501.083,1102,,
501.118,1102,,
501.153,1102,,
501.188,1102,,
501.223,1106,,
501.258,1106,,
501.293,1100,,
501.328,1100,,
501.362,1099,,
501.397,1099,,
501.432,1102,,
501.467,1102,,
501.502,1108,,
501.537,1108,,
501.572,1102,,
501.607,1101,,
501.642,1101,,
501.677,1101,,
501.712,1101,,
501.747,1102,,
501.782,1105,,
501.817,1105,,
501.852,1108,,
501.886,1104,,
501.921,1104,,
501.956,1104,,
501.991,1104,,
502.026,1104,,
502.061,1104,,
502.096,1104,,
502.131,1102,,
502.166,1102,,
502.201,1102,,
502.236,1102,,
502.271,1104,,
502.305,1104,,
502.34,1104,,
502.375,1103,,
502.41,1106,,
502.445,1106,,
502.48,1106,,
502.515,1107,,
502.55,1107,,
502.585,1107,,
502.62,1102,,
502.655,1107,,
502.69,1107,,
502.724,1105,,
502.759,1106,,
502.794,1106,,
502.829,1106,,
502.864,1105,,
502.899,1103,,
502.934,1103,,
502.969,1108,,
503.004,1115,,
503.039,1115,,
503.073,1115,,
503.108,1109,,
503.143,1108,,
503.178,1108,,
503.213,1108,,
503.248,1107,,
503.283,1108,,
503.318,1110,,
503.353,1110,,
503.388,1110,,
503.422,1110,,
503.457,1110,,
503.492,1110,,
503.527,1110,,
503.562,1110,,
503.597,1110,,
503.632,1111,,
503.667,1111,,
503.702,1109,,
503.736,1106,,
503.771,1109,,
503.806,1107,,
503.841,1109,,
503.876,1116,,
503.911,1116,,
503.946,1114,,
503.981,1114,,
504.015,1110,,
504.05,1109,,
504.085,1109,,
504.12,1109,,
504.155,1110,,
504.19,1109,,
504.225,1112,,
504.26,1109,,
504.294,1109,,
504.329,1108,,
504.364,1109,,
504.399,1108,,
504.434,1108,,
504.469,1112,,
504.504,1112,,
504.539,1106,,
504.573,1111,,
504.608,1111,,
504.643,1110,,
504.678,1111,,
504.713,1115,,
504.748,1115,,
504.783,1113,,
504.817,1114,,
504.852,1113,,
504.887,1113,,
504.922,1114,,
504.957,1114,,
504.992,1119,,
505.027,1119,,
505.061,1119,,
505.096,1119,,
505.131,1109,,
505.166,1109,,
505.201,1109,,
505.236,1114,,
505.271,1114,,
505.305,1117,,
505.34,1117,,
505.375,1115,,
505.41,1115,,
505.445,1111,,
505.48,1111,,
505.514,1103,,
505.549,1111,,
505.584,1111,,
505.619,1110,,
505.654,1108,,
505.689,1108,,
505.724,1108,,
505.758,1108,,
505.793,1108,,
505.828,1108,,
505.863,1109,,
505.898,1109,,
505.933,1109,,
505.967,1109,,
506.002,1109,,
506.037,1115,,
506.072,1114,,
506.107,1114,,
506.142,1114,,
506.176,1115,,
506.211,1114,,
506.246,1109,,
506.281,1109,,
506.316,1109,,
506.35,1104,,
506.385,1104,,
506.42,1109,,
506.455,1116,,
506.49,1116,,
506.525,1116,,
506.559,1113,,
506.594,1112,,
506.629,1110,,
506.664,1110,,
506.699,1111,,
506.734,1112,,
506.768,1113,,
506.803,1113,,
506.838,1114,,
506.873,1115,,
506.908,1115,,
506.942,1117,,
506.977,1115,,
507.012,1115,,
507.047,1114,,
507.082,1114,,
507.116,1113,,
507.151,1110,,
507.186,1110,,
507.221,1110,,
507.256,1110,,
507.29,1110,,
507.325,1106,,
507.36,1106,,
507.395,1110,,
507.43,1112,,
507.464,1114,,
507.499,1116,,
507.534,1114,,
507.569,1114,,
507.604,1111,,
507.638,1111,,
507.673,1111,,
507.708,1114,,
507.743,1126,,
507.778,1126,,
507.812,1118,,
507.847,1118,,
507.882,1118,,
507.917,1118,,
507.952,1118,,
507.986,1119,,
508.021,1114,,
508.056,1109,,
508.091,1109,,
508.126,1119,,
508.16,1119,,
508.195,1124,,
508.23,1126,,
508.265,1126,,
508.299,1126,,
508.334,1124,,
508.369,1118,,
508.404,1115,,
508.439,1115,,
508.473,1113,,
508.508,1109,,
508.543,1109,,
508.578,1113,,
508.612,1114,,
508.647,1114,,
508.682,1116,,
508.717,1116,,
508.752,1116,,
508.786,1114,,
508.821,1113,,
508.856,1113,,
508.891,1113,,
508.925,1113,,
508.96,1112,,
508.995,1119,,
509.03,1119,,
509.064,1119,,
509.099,1119,,
509.134,1119,,
509.169,1119,,
509.203,1117,,
509.238,1117,,
509.273,1114,,
509.308,1114,,
509.342,1114,,
509.377,1114,,
509.412,1113,,
509.447,1113,,
509.481,1113,,
509.516,1112,,
509.551,1111,,
509.586,1111,,
509.62,1109,,
509.655,1111,,
509.69,1123,,
509.725,1123,,
509.759,1117,,
509.794,1117,,
509.829,1117,,
509.864,1117,,
509.898,1117,,
509.933,1118,,
509.968,1118,,
510.003,1115,1112.72415,2.275850046
510.037,1115,1112.726567,2.273432695
510.072,1115,1112.729097,2.270902905
510.107,1111,1112.73167,-1.731669762
510.142,1115,1112.734286,2.265713722
510.176,1120,1112.736871,7.263129026
510.211,1120,1112.739577,7.260423106
510.246,1120,1112.74233,7.257670279
510.281,1120,1112.745131,7.254869456
510.315,1118,1112.747898,5.252101635
510.35,1116,1112.750797,3.24920288
510.385,1109,1112.753747,-3.753747298
510.42,1109,1112.75675,-3.756750119
510.454,1116,1112.759719,3.240281254
510.489,1116,1112.762829,3.237170932
510.524,1114,1112.765996,1.234004119
510.558,1117,1112.769128,4.230872389
510.593,1117,1112.77241,4.227590143
510.628,1117,1112.775753,4.224247198
510.663,1125,1112.779158,12.22084205
510.697,1125,1112.782527,12.21747317
510.732,1119,1112.786059,6.213940814
510.767,1119,1112.789658,6.210341512
510.801,1119,1112.793221,6.206779328
510.836,1118,1112.796957,5.203043013
510.871,1117,1112.800765,4.19923454
510.906,1117,1112.804648,4.195352043
510.94,1117,1112.808492,4.191507766
510.975,1117,1112.812526,4.187473635
511.01,1117,1112.81664,4.183359568
511.045,1119,1112.820837,6.179163445
511.079,1119,1112.824993,6.17500656
511.114,1120,1112.829358,7.170642181
511.149,1119,1112.833811,6.166189015
511.183,1120,1112.838224,7.161775772
511.218,1112,1112.84286,-0.842859592
511.253,1115,1112.847591,2.152408825
511.288,1115,1112.852422,2.147578348
511.322,1115,1112.857211,2.142788564
511.357,1115,1112.862245,2.137754926
511.392,1115,1112.867386,2.13261388
511.426,1115,1112.872486,2.127513962
511.461,1109,1112.877848,-3.877847925
511.496,1115,1112.883327,2.116673333
511.53,1117,1112.888764,4.111235998
511.565,1114,1112.894483,1.105516776
511.6,1117,1112.90033,4.099670193
511.635,1117,1112.906308,4.09369245
511.669,1117,1112.912244,4.087756171
511.704,1114,1112.918492,1.081508173
511.739,1111,1112.924883,-1.924883137
511.773,1111,1112.931233,-1.931233241
511.808,1111,1112.93792,-1.937920137
511.843,1111,1112.944764,-1.944763931
511.877,1116,1112.951567,3.048432898
511.912,1116,1112.958735,3.041265161
511.947,1109,1112.966075,-3.966074705
511.982,1108,1112.973592,-4.973592237
512.016,1109,1112.981071,-3.981070568
512.051,1109,1112.988955,-3.988955451
512.086,1112,1112.997036,-0.9970358135
512.12,1112,1113.005079,-1.005078646
512.155,1112,1113.013564,-1.013563654
512.19,1112,1113.022264,-1.022264237
512.224,1114,1113.03093,0.9690703883
512.259,1114,1113.040077,0.9599230298
512.294,1115,1113.049463,1.950537363
512.328,1116,1113.058816,2.941183782
512.363,1116,1113.068696,2.931303606
512.398,1116,1113.078841,2.921159326
512.432,1115,1113.088957,1.911043024
512.467,1118,1113.09965,4.900349982
512.502,1113,1113.110637,-0.1106365301
512.537,1112,1113.121927,-1.1219273
512.571,1110,1113.133198,-3.13319752
512.606,1110,1113.145122,-3.145121669
512.641,1110,1113.157385,-3.157385181
512.675,1115,1113.169636,1.830364471
512.71,1115,1113.182607,1.817393453
512.745,1115,1113.195957,1.804042785
512.779,1120,1113.209304,6.790695919
512.814,1116,1113.223447,2.776552511
512.849,1116,1113.238017,2.761983041
512.883,1116,1113.252594,2.747405569
512.918,1116,1113.268055,2.731944975
512.953,1112,1113.283995,-1.283995359
512.987,1112,1113.299959,-1.299958533
513.022,1112,1113.316904,-1.316904021
513.057,1112,1113.334392,-1.334391596
513.091,1113,1113.351921,-0.3519206199
513.126,1113,1113.370546,-0.3705460846
513.161,1115,1113.389786,1.610213625
513.195,1115,1113.409091,1.590908567
513.23,1118,1113.429625,4.570375168
513.265,1127,1113.450858,13.54914168
513.299,1129,1113.472186,15.52781421
513.334,1127,1113.494895,13.50510522
513.369,1127,1113.518404,13.48159571
513.403,1125,1113.542044,11.45795556
513.438,1118,1113.567245,4.432755117
513.473,1117,1113.593365,3.406635214
513.507,1117,1113.619661,3.380338596
513.542,1117,1113.647728,3.352271925
513.577,1116,1113.676856,2.323144136
513.611,1110,1113.706218,-3.706218392
513.646,1110,1113.737599,-3.737598545
513.681,1110,1113.77021,-3.770209527
513.715,1110,1113.803129,-3.803128566
513.75,1110,1113.838359,-3.838359201
513.784,1111,1113.873957,-2.873957069
513.819,1111,1113.912092,-2.912092439
513.854,1114,1113.951823,0.04817746283
513.888,1115,1113.992029,1.007970976
513.923,1115,1114.03517,0.9648299892
513.958,1115,1114.080189,0.9198106395
513.992,1112,1114.125825,-2.125824641
514.027,1112,1114.174875,-2.174874596
514.062,1112,1114.226152,-2.226151509
514.096,1113,1114.278224,-1.278223748
514.131,1118,1114.334296,3.665703995
514.166,1118,1114.393027,3.606972854
514.2,1118,1114.452786,3.547214304
514.235,1118,1114.517264,3.482736163
514.269,1118,1114.582961,3.417039198
514.304,1116,1114.653947,1.346052662
514.339,1116,1114.728566,1.27143384
514.373,1111,1114.804766,-3.804765681
514.408,1111,1114.88729,-3.887290025
514.443,1113,1114.974246,-1.974245509
514.477,1111,1115.063259,-4.063259419
514.512,1113,1115.159904,-2.159903687
514.547,1114,1115.262004,-1.262004049
514.581,1116,1115.366799,0.633200845
514.616,1116,1115.480889,0.5191110202
514.65,1116,1115.598212,0.4017879348
514.685,1119,1115.726191,3.27380932
514.72,1119,1115.862058,3.137941968
514.754,1122,1116.002206,5.997793825
514.789,1111,1116.155568,-5.155568258
514.824,1122,1116.318924,5.681076146
514.858,1124,1116.487994,7.512006314
514.893,1127,1116.673646,10.32635369
514.927,1124,1116.866255,7.133745435
514.962,1124,1117.078277,6.921722672
514.997,1124,1117.305519,6.694480888
515.031,1117,1117.542191,-0.5421909628
515.066,1112,1117.80376,-5.803759851
515.101,1112,1118.08527,-6.085270292
515.135,1112,1118.379695,-6.37969476
515.17,1112,1118.706492,-6.706492154
515.204,1122,1119.049287,2.950712953
515.239,1122,1119.430914,2.569085732
515.274,1124,1119.844741,4.155259146
515.308,1124,1120.280826,3.719174139
515.343,1121,1120.768568,0.231431619
515.377,1120,1121.284131,-1.284131491
515.412,1121,1121.862532,-0.8625315283
515.447,1120,1122.494613,-2.494612766
515.481,1120,1123.165711,-3.16571072
515.516,1120,1123.921794,-3.921794299
515.55,1120,1124.726565,-4.726564848
515.585,1120,1125.635246,-5.635246413
515.62,1123,1126.634043,-3.634042929
515.654,1125,1127.699554,-2.699553637
515.689,1125,1128.904192,-3.904191554
515.724,1128,1130.228328,-2.228327506
515.758,1135,1131.638643,3.361357168
515.793,1135,1133.227209,1.772791133
515.827,1144,1134.910418,9.089582012
515.862,1137,1136.791781,0.2082189934
515.897,1137,1138.823703,-1.823703166
515.931,1147,1140.934735,6.065265394
515.966,1147,1143.232039,3.767960953
516,1139,1145.555626,-6.555626126
516.035,1152,1147.996452,4.003548451
516.069,1152,1150.35357,1.64642975
